"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
11885,"2CHR",6,1,"Then said Solomon, The LORD hath said that he would dwell in the thick darkness.",,,,,,11885,14
11886,"2CHR",6,2,"But I have built an house of habitation for thee, and a place for thy dwelling for ever.",,,,,,11886,14
11887,"2CHR",6,3,"And the king turned his face, and blessed the whole congregation of Israel: and all the congregation of Israel stood.",,,,,,11887,14
11888,"2CHR",6,4,"And he said, Blessed be the LORD God of Israel, who hath with his hands fulfilled that which he spake with his mouth to my father David, saying,",,,,,,11888,14
11889,"2CHR",6,5,"Since the day that I brought forth my people out of the land of Egypt I chose no city among all the tribes of Israel to build an house in, that my name might be there; neither chose I any man to be a ruler over my people Israel:",,,,,,11889,14
11890,"2CHR",6,6,"But I have chosen Jerusalem, that my name might be there; and have chosen David to be over my people Israel.",,,,,,11890,14
11891,"2CHR",6,7,Now it was in the heart of David my father to build an house for the name of the LORD God of Israel.,,,,,,11891,14
11892,"2CHR",6,8,"But the LORD said to David my father, Forasmuch as it was in thine heart to build an house for my name, thou didst well in that it was in thine heart:",,,,,,11892,14
11893,"2CHR",6,9,"Notwithstanding thou shalt not build the house; but thy son which shall come forth out of thy loins, he shall build the house for my name.",,,,,,11893,14
11894,"2CHR",6,10,"The LORD therefore hath performed his word that he hath spoken: for I am risen up in the room of David my father, and am set on the throne of Israel, as the LORD promised, and have built the house for the name of the LORD God of Israel.",,,,,,11894,14
11895,"2CHR",6,11,"And in it have I put the ark, wherein is the covenant of the LORD, that he made with the children of Israel.",,,,,,11895,14
11896,"2CHR",6,12,"And he stood before the altar of the LORD in the presence of all the congregation of Israel, and spread forth his hands:",,,,,,11896,14
11897,"2CHR",6,13,"For Solomon had made a brazen scaffold of five cubits long, and five cubits broad, and three cubits high, and had set it in the midst of the court: and upon it he stood, and kneeled down upon his knees before all the congregation of Israel, and spread forth his hands toward heaven.",,,,,,11897,14
11898,"2CHR",6,14,"And said, O LORD God of Israel, there is no God like thee in the heaven, nor in the earth; which keepest covenant, and showest mercy unto thy servants, that walk before thee with all their hearts:",,,,,,11898,14
11899,"2CHR",6,15,"Thou which hast kept with thy servant David my father that which thou hast promised him; and spakest with thy mouth, and hast fulfilled it with thine hand, as it is this day.",,,,,,11899,14
11900,"2CHR",6,16,"Now therefore, O LORD God of Israel, keep with thy servant David my father that which thou hast promised him, saying, There shall not fail thee a man in my sight to sit upon the throne of Israel; yet so that thy children take heed to their way to walk in my law, as thou hast walked before me.",,,,,,11900,14
11901,"2CHR",6,17,"Now then, O LORD God of Israel, let thy word be verified, which thou hast spoken unto thy servant David.",,,,,,11901,14
11902,"2CHR",6,18,"But will God in very deed dwell with men on the earth? behold, heaven and the heaven of heavens cannot contain thee; how much less this house which I have built!",,,,,,11902,14
11903,"2CHR",6,19,"Have respect therefore to the prayer of thy servant, and to his supplication, O LORD my God, to hearken unto the cry and the prayer which thy servant prayeth before thee:",,,,,,11903,14
11904,"2CHR",6,20,"That thine eyes may be open upon this house day and night, upon the place whereof thou hast said that thou wouldest put thy name there; to hearken unto the prayer which thy servant prayeth toward this place.",,,,,,11904,14
11905,"2CHR",6,21,"Hearken therefore unto the supplications of thy servant, and of thy people Israel, which they shall make toward this place: hear thou from thy dwelling place, even from heaven; and when thou hearest, forgive.",,,,,,11905,14
11906,"2CHR",6,22,"If a man sin against his neighbor, and an oath be laid upon him to make him swear, and the oath come before thine altar in this house;",,,,,,11906,14
11907,"2CHR",6,23,"Then hear thou from heaven, and do, and judge thy servants, by requiting the wicked, by recompensing his way upon his own head; and by justifying the righteous, by giving him according to his righteousness.",,,,,,11907,14
11908,"2CHR",6,24,"And if thy people Israel be put to the worse before the enemy, because they have sinned against thee; and shall return and confess thy name, and pray and make supplication before thee in this house;",,,,,,11908,14
11909,"2CHR",6,25,"Then hear thou from the heavens, and forgive the sin of thy people Israel, and bring them again unto the land which thou gavest to them and to their fathers.",,,,,,11909,14
11910,"2CHR",6,26,"When the heaven is shut up, and there is no rain, because they have sinned against thee; yet if they pray toward this place, and confess thy name, and turn from their sin, when thou dost afflict them;",,,,,,11910,14
11911,"2CHR",6,27,"Then hear thou from heaven, and forgive the sin of thy servants, and of thy people Israel, when thou hast taught them the good way, wherein they should walk; and send rain upon thy land, which thou hast given unto thy people for an inheritance.",,,,,,11911,14
11912,"2CHR",6,28,"If there be dearth in the land, if there be pestilence, if there be blasting, or mildew, locusts, or caterpillars; if their enemies besiege them in the cities of their land; whatsoever sore or whatsoever sickness there be:",,,,,,11912,14
11913,"2CHR",6,29,"Then what prayer or what supplication soever shall be made of any man, or of all thy people Israel, when every one shall know his own sore and his own grief, and shall spread forth his hands in this house:",,,,,,11913,14
11914,"2CHR",6,30,"Then hear thou from heaven thy dwelling place, and forgive, and render unto every man according unto all his ways, whose heart thou knowest; (for thou only knowest the hearts of the children of men:)",,,,,,11914,14
11915,"2CHR",6,31,"That they may fear thee, to walk in thy ways, so long as they live in the land which thou gavest unto our fathers.",,,,,,11915,14
11916,"2CHR",6,32,"Moreover concerning the stranger, which is not of thy people Israel, but is come from a far country for thy great name's sake, and thy mighty hand, and thy stretched out arm; if they come and pray in this house;",,,,,,11916,14
11917,"2CHR",6,33,"Then hear thou from the heavens, even from thy dwelling place, and do according to all that the stranger calleth to thee for; that all people of the earth may know thy name, and fear thee, as doth thy people Israel, and may know that this house which I have built is called by thy name.",,,,,,11917,14
11918,"2CHR",6,34,"If thy people go out to war against their enemies by the way that thou shalt send them, and they pray unto thee toward this city which thou hast chosen, and the house which I have built for thy name;",,,,,,11918,14
11919,"2CHR",6,35,"Then hear thou from the heavens their prayer and their supplication, and maintain their cause.",,,,,,11919,14
11920,"2CHR",6,36,"If they sin against thee, (for there is no man which sinneth not,) and thou be angry with them, and deliver them over before their enemies, and they carry them away captives unto a land far off or near;",,,,,,11920,14
11921,"2CHR",6,37,"Yet if they bethink themselves in the land whither they are carried captive, and turn and pray unto thee in the land of their captivity, saying, We have sinned, we have done amiss, and have dealt wickedly;",,,,,,11921,14
11922,"2CHR",6,38,"If they return to thee with all their heart and with all their soul in the land of their captivity, whither they have carried them captives, and pray toward their land, which thou gavest unto their fathers, and toward the city which thou hast chosen, and toward the house which I have built for thy name:",,,,,,11922,14
11923,"2CHR",6,39,"Then hear thou from the heavens, even from thy dwelling place, their prayer and their supplications, and maintain their cause, and forgive thy people which have sinned against thee.",,,,,,11923,14
11924,"2CHR",6,40,"Now, my God, let, I beseech thee, thine eyes be open, and let thine ears be attent unto the prayer that is made in this place.",,,,,,11924,14
11925,"2CHR",6,41,"Now therefore arise, O LORD God, into thy resting place, thou, and the ark of thy strength: let thy priests, O LORD God, be clothed with salvation, and let thy saints rejoice in goodness.",,,,,,11925,14
11926,"2CHR",6,42,"O LORD God, turn not away the face of thine anointed: remember the mercies of David thy servant.",,,,,,11926,14
11927,"2CHR",7,1,"Now when Solomon had made an end of praying, the fire came down from heaven, and consumed the burnt offering and the sacrifices; and the glory of the LORD filled the house.",,,,,,11927,14
11928,"2CHR",7,2,"And the priests could not enter into the house of the LORD, because the glory of the LORD had filled the LORD's house.",,,,,,11928,14
11929,"2CHR",7,3,"And when all the children of Israel saw how the fire came down, and the glory of the LORD upon the house, they bowed themselves with their faces to the ground upon the pavement, and worshipped, and praised the LORD, saying, For he is good; for his mercy endureth for ever.",,,,,,11929,14
11930,"2CHR",7,4,Then the king and all the people offered sacrifices before the LORD.,,,,,,11930,14
11931,"2CHR",7,5,"And king Solomon offered a sacrifice of twenty and two thousand oxen, and an hundred and twenty thousand sheep: so the king and all the people dedicated the house of God.",,,,,,11931,14
11932,"2CHR",7,6,"And the priests waited on their offices: the Levites also with instruments of music of the LORD, which David the king had made to praise the LORD, because his mercy endureth for ever, when David praised by their ministry; and the priests sounded trumpets before them, and all Israel stood.",,,,,,11932,14
11933,"2CHR",7,7,"Moreover Solomon hallowed the middle of the court that was before the house of the LORD: for there he offered burnt offerings, and the fat of the peace offerings, because the brazen altar which Solomon had made was not able to receive the burnt offerings, and the meat offerings, and the fat.",,,,,,11933,14
11934,"2CHR",7,8,"Also at the same time Solomon kept the feast seven days, and all Israel with him, a very great congregation, from the entering in of Hamath unto the river of Egypt.",,,,,,11934,14
11935,"2CHR",7,9,"And in the eighth day they made a solemn assembly: for they kept the dedication of the altar seven days, and the feast seven days.",,,,,,11935,14
11936,"2CHR",7,10,"And on the three and twentieth day of the seventh month he sent the people away into their tents, glad and merry in heart for the goodness that the LORD had showed unto David, and to Solomon, and to Israel his people.",,,,,,11936,14
11937,"2CHR",7,11,"Thus Solomon finished the house of the LORD, and the king's house: and all that came into Solomon's heart to make in the house of the LORD, and in his own house, he prosperously effected.",,,,,,11937,14
11938,"2CHR",7,12,"And the LORD appeared to Solomon by night, and said unto him, I have heard thy prayer, and have chosen this place to myself for an house of sacrifice.",,,,,,11938,14
11939,"2CHR",7,13,"If I shut up heaven that there be no rain, or if I command the locusts to devour the land, or if I send pestilence among my people;",,,,,,11939,14
11940,"2CHR",7,14,"If my people, which are called by my name, shall humble themselves, and pray, and seek my face, and turn from their wicked ways; then will I hear from heaven, and will forgive their sin, and will heal their land.",,,,,,11940,14
11941,"2CHR",7,15,"Now mine eyes shall be open, and mine ears attent unto the prayer that is made in this place.",,,,,,11941,14
